Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_19_120,VPWR,li1,61.1800,62.5600,1.800000
FILLER_19_27,VPWR,li1,19.3200,62.5600,1.800000
FILLER_19_15,VPWR,li1,15.1800,62.5600,1.800000
FILLER_19_3,VPWR,li1,9.6600,62.5600,1.800000
FILLER_18_147,VPWR,li1,73.3700,62.5600,1.800000
FILLER_18_108,VPWR,li1,56.1200,62.5600,1.800000
FILLER_18_83,VPWR,li1,43.9300,62.5600,1.800000
FILLER_18_79,VPWR,li1,42.7800,62.5600,1.800000
FILLER_18_41,VPWR,li1,25.0700,62.5600,1.800000
FILLER_18_29,VPWR,li1,21.6200,62.5600,1.800000
FILLER_18_27,VPWR,li1,18.1700,62.5600,1.800000
FILLER_18_15,VPWR,li1,15.1800,62.5600,1.800000
FILLER_18_3,VPWR,li1,9.6600,62.5600,1.800000
FILLER_17_134,VPWR,li1,67.8500,57.1200,1.800000
FILLER_17_124,VPWR,li1,63.0200,57.1200,1.800000
FILLER_17_101,VPWR,li1,52.9000,57.1200,1.800000
FILLER_17_97,VPWR,li1,50.3700,57.1200,1.800000
FILLER_17_93,VPWR,li1,49.2200,57.1200,1.800000
FILLER_17_81,VPWR,li1,45.5400,57.1200,1.800000
FILLER_17_73,VPWR,li1,39.3300,57.1200,1.800000
FILLER_17_57,VPWR,li1,31.9700,57.1200,1.800000
FILLER_17_32,VPWR,li1,20.9300,57.1200,1.800000
FILLER_17_20,VPWR,li1,17.4800,57.1200,1.800000
FILLER_17_8,VPWR,li1,11.9600,57.1200,1.800000
FILLER_17_3,VPWR,li1,7.3600,57.1200,1.800000
FILLER_16_141,VPWR,li1,71.0700,57.1200,1.800000
FILLER_16_136,VPWR,li1,69.0000,57.1200,1.800000
FILLER_16_124,VPWR,li1,65.3200,57.1200,1.800000
FILLER_16_112,VPWR,li1,59.8000,57.1200,1.800000
FILLER_16_93,VPWR,li1,48.7600,57.1200,1.800000
FILLER_16_76,VPWR,li1,42.3200,57.1200,1.800000
FILLER_16_67,VPWR,li1,36.8000,57.1200,1.800000
FILLER_16_56,VPWR,li1,32.2000,57.1200,1.800000
FILLER_16_41,VPWR,li1,24.8400,57.1200,1.800000
FILLER_16_29,VPWR,li1,21.6200,57.1200,1.800000
FILLER_16_27,VPWR,li1,18.1700,57.1200,1.800000
FILLER_16_15,VPWR,li1,15.1800,57.1200,1.800000
FILLER_16_3,VPWR,li1,9.6600,57.1200,1.800000
FILLER_15_111,VPWR,li1,56.8100,51.6800,1.800000
FILLER_15_99,VPWR,li1,53.8200,51.6800,1.800000
FILLER_15_39,VPWR,li1,24.8400,51.6800,1.800000
FILLER_15_27,VPWR,li1,20.7000,51.6800,1.800000
FILLER_15_15,VPWR,li1,15.1800,51.6800,1.800000
FILLER_15_3,VPWR,li1,9.6600,51.6800,1.800000
FILLER_14_150,VPWR,li1,74.9800,51.6800,1.800000
FILLER_14_141,VPWR,li1,70.6100,51.6800,1.800000
FILLER_14_83,VPWR,li1,43.9300,51.6800,1.800000
FILLER_14_61,VPWR,li1,34.0400,51.6800,1.800000
FILLER_14_54,VPWR,li1,30.5900,51.6800,1.800000
FILLER_14_50,VPWR,li1,28.7500,51.6800,1.800000
FILLER_14_27,VPWR,li1,18.1700,51.6800,1.800000
FILLER_14_15,VPWR,li1,15.1800,51.6800,1.800000
FILLER_14_3,VPWR,li1,9.6600,51.6800,1.800000
FILLER_13_144,VPWR,li1,71.9900,46.2400,1.800000
FILLER_13_110,VPWR,li1,56.5800,46.2400,1.800000
FILLER_13_44,VPWR,li1,26.2200,46.2400,1.800000
FILLER_13_27,VPWR,li1,18.1700,46.2400,1.800000
FILLER_13_15,VPWR,li1,15.1800,46.2400,1.800000
FILLER_13_3,VPWR,li1,9.6600,46.2400,1.800000
FILLER_12_155,VPWR,li1,77.0500,46.2400,1.800000
FILLER_12_141,VPWR,li1,70.8400,46.2400,1.800000
FILLER_12_129,VPWR,li1,65.0900,46.2400,1.800000
FILLER_12_116,VPWR,li1,59.5700,46.2400,1.800000
FILLER_12_108,VPWR,li1,57.0400,46.2400,1.800000
FILLER_12_96,VPWR,li1,52.4400,46.2400,1.800000
FILLER_12_72,VPWR,li1,39.1000,46.2400,1.800000
FILLER_12_64,VPWR,li1,35.4200,46.2400,1.800000
FILLER_12_56,VPWR,li1,31.5100,46.2400,1.800000
FILLER_12_45,VPWR,li1,26.4500,46.2400,1.800000
FILLER_12_29,VPWR,li1,20.2400,46.2400,1.800000
FILLER_12_27,VPWR,li1,18.1700,46.2400,1.800000
FILLER_12_15,VPWR,li1,15.1800,46.2400,1.800000
FILLER_12_3,VPWR,li1,9.6600,46.2400,1.800000
FILLER_11_113,VPWR,li1,57.7300,40.8000,1.800000
FILLER_11_107,VPWR,li1,55.2000,40.8000,1.800000
FILLER_11_95,VPWR,li1,51.9800,40.8000,1.800000
FILLER_11_35,VPWR,li1,22.0800,40.8000,1.800000
FILLER_11_27,VPWR,li1,19.7800,40.8000,1.800000
FILLER_11_15,VPWR,li1,15.1800,40.8000,1.800000
FILLER_11_3,VPWR,li1,9.6600,40.8000,1.800000
FILLER_10_147,VPWR,li1,73.3700,40.8000,1.800000
FILLER_10_131,VPWR,li1,66.2400,40.8000,1.800000
FILLER_10_124,VPWR,li1,63.0200,40.8000,1.800000
FILLER_10_93,VPWR,li1,48.5300,40.8000,1.800000
FILLER_10_85,VPWR,li1,46.4600,40.8000,1.800000
FILLER_10_82,VPWR,li1,43.7000,40.8000,1.800000
FILLER_10_70,VPWR,li1,38.4100,40.8000,1.800000
FILLER_10_27,VPWR,li1,18.1700,40.8000,1.800000
FILLER_10_15,VPWR,li1,15.1800,40.8000,1.800000
FILLER_10_3,VPWR,li1,9.6600,40.8000,1.800000
FILLER_9_158,VPWR,li1,78.6600,35.3600,1.800000
FILLER_9_113,VPWR,li1,57.9600,35.3600,1.800000
FILLER_9_57,VPWR,li1,32.6600,35.3600,1.800000
FILLER_9_50,VPWR,li1,28.7500,35.3600,1.800000
FILLER_9_39,VPWR,li1,24.1500,35.3600,1.800000
FILLER_9_27,VPWR,li1,20.7000,35.3600,1.800000
FILLER_9_15,VPWR,li1,15.1800,35.3600,1.800000
FILLER_9_3,VPWR,li1,9.6600,35.3600,1.800000
FILLER_8_158,VPWR,li1,78.6600,35.3600,1.800000
FILLER_8_85,VPWR,li1,44.8500,35.3600,1.800000
FILLER_8_52,VPWR,li1,30.1300,35.3600,1.800000
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.800000
FILLER_8_15,VPWR,li1,15.1800,35.3600,1.800000
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.800000
FILLER_7_155,VPWR,li1,77.0500,29.9200,1.800000
FILLER_7_148,VPWR,li1,73.8300,29.9200,1.800000
FILLER_7_134,VPWR,li1,67.3900,29.9200,1.800000
FILLER_7_80,VPWR,li1,42.5500,29.9200,1.800000
FILLER_7_71,VPWR,li1,38.4100,29.9200,1.800000
FILLER_7_67,VPWR,li1,37.2600,29.9200,1.800000
FILLER_7_57,VPWR,li1,31.9700,29.9200,1.800000
FILLER_7_15,VPWR,li1,15.1800,29.9200,1.800000
FILLER_7_3,VPWR,li1,9.6600,29.9200,1.800000
FILLER_6_148,VPWR,li1,73.8300,29.9200,1.800000
FILLER_6_127,VPWR,li1,64.1700,29.9200,1.800000
FILLER_6_98,VPWR,li1,51.0600,29.9200,1.800000
FILLER_6_90,VPWR,li1,47.1500,29.9200,1.800000
FILLER_6_82,VPWR,li1,43.7000,29.9200,1.800000
FILLER_6_69,VPWR,li1,37.4900,29.9200,1.800000
FILLER_6_29,VPWR,li1,19.5500,29.9200,1.800000
FILLER_6_19,VPWR,li1,14.4900,29.9200,1.800000
FILLER_6_15,VPWR,li1,13.3400,29.9200,1.800000
FILLER_6_3,VPWR,li1,9.6600,29.9200,1.800000
FILLER_5_92,VPWR,li1,48.0700,24.4800,1.800000
FILLER_5_57,VPWR,li1,31.9700,24.4800,1.800000
FILLER_5_32,VPWR,li1,20.4700,24.4800,1.800000
FILLER_5_3,VPWR,li1,8.7400,24.4800,1.800000
FILLER_4_141,VPWR,li1,70.6100,24.4800,1.800000
FILLER_4_126,VPWR,li1,63.9400,24.4800,1.800000
FILLER_4_97,VPWR,li1,50.3700,24.4800,1.800000
FILLER_4_85,VPWR,li1,45.0800,24.4800,1.800000
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.800000
FILLER_4_63,VPWR,li1,34.7300,24.4800,1.800000
FILLER_4_23,VPWR,li1,16.5600,24.4800,1.800000
FILLER_4_15,VPWR,li1,14.2600,24.4800,1.800000
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.800000
FILLER_3_121,VPWR,li1,61.6400,19.0400,1.800000
FILLER_3_108,VPWR,li1,55.4300,19.0400,1.800000
FILLER_3_95,VPWR,li1,49.4500,19.0400,1.800000
FILLER_3_64,VPWR,li1,35.4200,19.0400,1.800000
FILLER_3_55,VPWR,li1,31.0500,19.0400,1.800000
FILLER_3_33,VPWR,li1,22.0800,19.0400,1.800000
FILLER_3_3,VPWR,li1,7.8200,19.0400,1.800000
FILLER_2_155,VPWR,li1,77.0500,19.0400,1.800000
FILLER_2_114,VPWR,li1,58.4200,19.0400,1.800000
FILLER_2_15,VPWR,li1,13.3400,19.0400,1.800000
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.800000
FILLER_1_158,VPWR,li1,78.6600,13.6000,1.800000
FILLER_1_78,VPWR,li1,41.8600,13.6000,1.800000
FILLER_1_35,VPWR,li1,22.0800,13.6000,1.800000
FILLER_1_18,VPWR,li1,14.0300,13.6000,1.800000
FILLER_1_12,VPWR,li1,11.7300,13.6000,1.800000
FILLER_1_3,VPWR,li1,8.2800,13.6000,1.800000
FILLER_0_158,VPWR,li1,78.6600,13.6000,1.800000
FILLER_0_151,VPWR,li1,75.2100,13.6000,1.800000
FILLER_0_103,VPWR,li1,53.3600,13.6000,1.800000
FILLER_0_90,VPWR,li1,47.1500,13.6000,1.800000
FILLER_0_61,VPWR,li1,34.0400,13.6000,1.800000
FILLER_0_48,VPWR,li1,27.8300,13.6000,1.800000
FILLER_0_29,VPWR,li1,19.0900,13.6000,1.800000
FILLER_0_23,VPWR,li1,16.3300,13.6000,1.800000
FILLER_0_17,VPWR,li1,13.8000,13.6000,1.800000
FILLER_0_11,VPWR,li1,11.0400,13.6000,1.800000
hold4,VPWR,li1,35.4200,68.0000,1.800000
hold3,VPWR,li1,46.4600,57.1200,1.800000
hold2,VPWR,li1,46.4600,46.2400,1.800000
hold1,VPWR,li1,46.4600,78.8800,1.800000
clkload2,VPWR,li1,31.5100,62.5600,1.800000
clkload1,VPWR,li1,51.5200,35.3600,1.800000
clkload0,VPWR,li1,27.6000,24.4800,1.800000
clkbuf_2_3__f_clk,VPWR,li1,51.9800,68.0000,1.800000
clkbuf_2_2__f_clk,VPWR,li1,36.3400,62.5600,1.800000
clkbuf_2_1__f_clk,VPWR,li1,41.4000,35.3600,1.800000
clkbuf_2_0__f_clk,VPWR,li1,30.8200,29.9200,1.800000
clkbuf_0_clk,VPWR,li1,39.1000,51.6800,1.800000
fanout79,VPWR,li1,48.7600,73.4400,1.800000
fanout78,VPWR,li1,27.1400,78.8800,1.800000
fanout77,VPWR,li1,50.1400,51.6800,1.800000
fanout76,VPWR,li1,28.0600,40.8000,1.800000
fanout75,VPWR,li1,15.6400,29.9200,1.800000
fanout74,VPWR,li1,33.1200,29.9200,1.800000
fanout73,VPWR,li1,43.2400,19.0400,1.800000
output72,VPWR,li1,78.2000,46.2400,1.800000
output71,VPWR,li1,78.2000,40.8000,1.800000
output70,VPWR,li1,69.0000,46.2400,1.800000
output69,VPWR,li1,74.5200,35.3600,1.800000
output68,VPWR,li1,72.6800,35.3600,1.800000
output67,VPWR,li1,78.2000,29.9200,1.800000
output66,VPWR,li1,78.2000,29.9200,1.800000
output65,VPWR,li1,49.2200,84.3200,1.800000
output64,VPWR,li1,51.0600,84.3200,1.800000
output63,VPWR,li1,67.1600,73.4400,1.800000
output62,VPWR,li1,69.0000,73.4400,1.800000
output61,VPWR,li1,61.1800,78.8800,1.800000
output60,VPWR,li1,56.1200,84.3200,1.800000
output59,VPWR,li1,68.5400,29.9200,1.800000
output58,VPWR,li1,69.0000,29.9200,1.800000
output57,VPWR,li1,67.1600,29.9200,1.800000
output56,VPWR,li1,65.3200,29.9200,1.800000
output55,VPWR,li1,62.1000,84.3200,1.800000
output54,VPWR,li1,65.7800,73.4400,1.800000
output53,VPWR,li1,71.3000,73.4400,1.800000
output52,VPWR,li1,73.1400,73.4400,1.800000
output51,VPWR,li1,78.2000,78.8800,1.800000
output50,VPWR,li1,68.5400,68.0000,1.800000
output49,VPWR,li1,70.8400,57.1200,1.800000
output48,VPWR,li1,78.2000,51.6800,1.800000
output47,VPWR,li1,76.3600,51.6800,1.800000
output46,VPWR,li1,78.2000,51.6800,1.800000
output45,VPWR,li1,76.3600,51.6800,1.800000
output44,VPWR,li1,17.4800,13.6000,1.800000
output43,VPWR,li1,15.1800,13.6000,1.800000
output42,VPWR,li1,12.4200,13.6000,1.800000
output41,VPWR,li1,9.6600,13.6000,1.800000
output40,VPWR,li1,7.8200,13.6000,1.800000
output39,VPWR,li1,32.6600,13.6000,1.800000
output38,VPWR,li1,28.9800,13.6000,1.800000
output37,VPWR,li1,23.9200,13.6000,1.800000
output36,VPWR,li1,22.0800,13.6000,1.800000
output35,VPWR,li1,20.2400,13.6000,1.800000
output34,VPWR,li1,67.1600,13.6000,1.800000
output33,VPWR,li1,62.1000,13.6000,1.800000
output32,VPWR,li1,56.1200,13.6000,1.800000
output31,VPWR,li1,58.4200,13.6000,1.800000
output30,VPWR,li1,60.2600,13.6000,1.800000
input29,VPWR,li1,9.2000,73.4400,1.800000
input28,VPWR,li1,48.0700,13.6000,1.800000
input27,VPWR,li1,49.4500,13.6000,1.800000
input26,VPWR,li1,37.9500,13.6000,1.800000
input25,VPWR,li1,36.5700,13.6000,1.800000
input24,VPWR,li1,35.1900,13.6000,1.800000
input23,VPWR,li1,30.5900,13.6000,1.800000
input22,VPWR,li1,78.2000,73.4400,1.800000
input21,VPWR,li1,69.2300,57.1200,1.800000
input20,VPWR,li1,72.4500,57.1200,1.800000
input19,VPWR,li1,78.4300,68.0000,1.800000
input18,VPWR,li1,78.2000,62.5600,1.800000
input17,VPWR,li1,56.3500,29.9200,1.800000
input16,VPWR,li1,57.7300,29.9200,1.800000
input15,VPWR,li1,59.1100,29.9200,1.800000
input14,VPWR,li1,58.1900,24.4800,1.800000
input13,VPWR,li1,59.5700,24.4800,1.800000
input12,VPWR,li1,50.3700,19.0400,1.800000
input11,VPWR,li1,51.7500,19.0400,1.800000
input10,VPWR,li1,55.4300,24.4800,1.800000
input9,VPWR,li1,37.0300,24.4800,1.800000
input8,VPWR,li1,78.4300,24.4800,1.800000
input7,VPWR,li1,43.4700,13.6000,1.800000
input6,VPWR,li1,50.8300,13.6000,1.800000
input5,VPWR,li1,76.8200,24.4800,1.800000
input4,VPWR,li1,76.8200,19.0400,1.800000
input3,VPWR,li1,78.2000,19.0400,1.800000
input2,VPWR,li1,70.3800,19.0400,1.800000
input1,VPWR,li1,68.5400,19.0400,1.800000
TAP_TAPCELL_ROW_26_125,VPWR,li1,70.1500,84.0130,1.800000
TAP_TAPCELL_ROW_26_124,VPWR,li1,57.2700,84.0130,1.800000
TAP_TAPCELL_ROW_26_123,VPWR,li1,44.3900,84.0130,1.800000
TAP_TAPCELL_ROW_26_122,VPWR,li1,31.5100,84.0130,1.800000
TAP_TAPCELL_ROW_26_121,VPWR,li1,18.6300,84.0130,1.800000
TAP_TAPCELL_ROW_25_120,VPWR,li1,57.2700,79.1860,1.800000
TAP_TAPCELL_ROW_25_119,VPWR,li1,31.5100,79.1860,1.800000
TAP_TAPCELL_ROW_24_118,VPWR,li1,70.1500,78.5730,1.800000
TAP_TAPCELL_ROW_24_117,VPWR,li1,44.3900,78.5730,1.800000
TAP_TAPCELL_ROW_24_116,VPWR,li1,18.6300,78.5730,1.800000
TAP_TAPCELL_ROW_23_115,VPWR,li1,57.2700,73.7460,1.800000
TAP_TAPCELL_ROW_23_114,VPWR,li1,31.5100,73.7460,1.800000
TAP_TAPCELL_ROW_22_113,VPWR,li1,70.1500,73.1330,1.800000
TAP_TAPCELL_ROW_22_112,VPWR,li1,44.3900,73.1330,1.800000
TAP_TAPCELL_ROW_22_111,VPWR,li1,18.6300,73.1330,1.800000
TAP_TAPCELL_ROW_21_110,VPWR,li1,57.2700,68.3060,1.800000
TAP_TAPCELL_ROW_21_109,VPWR,li1,31.5100,68.3060,1.800000
TAP_TAPCELL_ROW_20_108,VPWR,li1,70.1500,67.6930,1.800000
TAP_TAPCELL_ROW_20_107,VPWR,li1,44.3900,67.6930,1.800000
TAP_TAPCELL_ROW_20_106,VPWR,li1,18.6300,67.6930,1.800000
TAP_TAPCELL_ROW_19_105,VPWR,li1,57.2700,62.8660,1.800000
TAP_TAPCELL_ROW_19_104,VPWR,li1,31.5100,62.8660,1.800000
TAP_TAPCELL_ROW_18_103,VPWR,li1,70.1500,62.2530,1.800000
TAP_TAPCELL_ROW_18_102,VPWR,li1,44.3900,62.2530,1.800000
TAP_TAPCELL_ROW_18_101,VPWR,li1,18.6300,62.2530,1.800000
TAP_TAPCELL_ROW_17_100,VPWR,li1,57.2700,57.4260,1.800000
TAP_TAPCELL_ROW_17_99,VPWR,li1,31.5100,57.4260,1.800000
TAP_TAPCELL_ROW_16_98,VPWR,li1,70.1500,56.8130,1.800000
TAP_TAPCELL_ROW_16_97,VPWR,li1,44.3900,56.8130,1.800000
TAP_TAPCELL_ROW_16_96,VPWR,li1,18.6300,56.8130,1.800000
TAP_TAPCELL_ROW_15_95,VPWR,li1,57.2700,51.9860,1.800000
TAP_TAPCELL_ROW_15_94,VPWR,li1,31.5100,51.9860,1.800000
TAP_TAPCELL_ROW_14_93,VPWR,li1,70.1500,51.3730,1.800000
TAP_TAPCELL_ROW_14_92,VPWR,li1,44.3900,51.3730,1.800000
TAP_TAPCELL_ROW_14_91,VPWR,li1,18.6300,51.3730,1.800000
TAP_TAPCELL_ROW_13_90,VPWR,li1,57.2700,46.5460,1.800000
TAP_TAPCELL_ROW_13_89,VPWR,li1,31.5100,46.5460,1.800000
TAP_TAPCELL_ROW_12_88,VPWR,li1,70.1500,45.9330,1.800000
TAP_TAPCELL_ROW_12_87,VPWR,li1,44.3900,45.9330,1.800000
TAP_TAPCELL_ROW_12_86,VPWR,li1,18.6300,45.9330,1.800000
TAP_TAPCELL_ROW_11_85,VPWR,li1,57.2700,41.1060,1.800000
TAP_TAPCELL_ROW_11_84,VPWR,li1,31.5100,41.1060,1.800000
TAP_TAPCELL_ROW_10_83,VPWR,li1,70.1500,40.4930,1.800000
TAP_TAPCELL_ROW_10_82,VPWR,li1,44.3900,40.4930,1.800000
TAP_TAPCELL_ROW_10_81,VPWR,li1,18.6300,40.4930,1.800000
TAP_TAPCELL_ROW_9_80,VPWR,li1,57.2700,35.6660,1.800000
TAP_TAPCELL_ROW_9_79,VPWR,li1,31.5100,35.6660,1.800000
TAP_TAPCELL_ROW_8_78,VPWR,li1,70.1500,35.0530,1.800000
TAP_TAPCELL_ROW_8_77,VPWR,li1,44.3900,35.0530,1.800000
TAP_TAPCELL_ROW_8_76,VPWR,li1,18.6300,35.0530,1.800000
TAP_TAPCELL_ROW_7_75,VPWR,li1,57.2700,30.2260,1.800000
TAP_TAPCELL_ROW_7_74,VPWR,li1,31.5100,30.2260,1.800000
TAP_TAPCELL_ROW_6_73,VPWR,li1,70.1500,29.6130,1.800000
TAP_TAPCELL_ROW_6_72,VPWR,li1,44.3900,29.6130,1.800000
TAP_TAPCELL_ROW_6_71,VPWR,li1,18.6300,29.6130,1.800000
TAP_TAPCELL_ROW_5_70,VPWR,li1,57.2700,24.7860,1.800000
TAP_TAPCELL_ROW_5_69,VPWR,li1,31.5100,24.7860,1.800000
TAP_TAPCELL_ROW_4_68,VPWR,li1,70.1500,24.1730,1.800000
TAP_TAPCELL_ROW_4_67,VPWR,li1,44.3900,24.1730,1.800000
TAP_TAPCELL_ROW_4_66,VPWR,li1,18.6300,24.1730,1.800000
TAP_TAPCELL_ROW_3_65,VPWR,li1,57.2700,19.3460,1.800000
TAP_TAPCELL_ROW_3_64,VPWR,li1,31.5100,19.3460,1.800000
TAP_TAPCELL_ROW_2_63,VPWR,li1,70.1500,18.7330,1.800000
TAP_TAPCELL_ROW_2_62,VPWR,li1,44.3900,18.7330,1.800000
TAP_TAPCELL_ROW_2_61,VPWR,li1,18.6300,18.7330,1.800000
TAP_TAPCELL_ROW_1_60,VPWR,li1,57.2700,13.9060,1.800000
TAP_TAPCELL_ROW_1_59,VPWR,li1,31.5100,13.9060,1.800000
TAP_TAPCELL_ROW_0_58,VPWR,li1,70.1500,13.2930,1.800000
TAP_TAPCELL_ROW_0_57,VPWR,li1,57.2700,13.2930,1.800000
TAP_TAPCELL_ROW_0_56,VPWR,li1,44.3900,13.2930,1.800000
TAP_TAPCELL_ROW_0_55,VPWR,li1,31.5100,13.2930,1.800000
TAP_TAPCELL_ROW_0_54,VPWR,li1,18.6300,13.2930,1.800000
PHY_EDGE_ROW_26_Left_53,VPWR,li1,6.2100,84.3200,1.800000
PHY_EDGE_ROW_25_Left_52,VPWR,li1,6.2100,78.8800,1.800000
PHY_EDGE_ROW_24_Left_51,VPWR,li1,6.2100,78.8800,1.800000
PHY_EDGE_ROW_23_Left_50,VPWR,li1,6.2100,73.4400,1.800000
PHY_EDGE_ROW_22_Left_49,VPWR,li1,6.2100,73.4400,1.800000
PHY_EDGE_ROW_21_Left_48,VPWR,li1,6.2100,68.0000,1.800000
PHY_EDGE_ROW_20_Left_47,VPWR,li1,6.2100,68.0000,1.800000
PHY_EDGE_ROW_19_Left_46,VPWR,li1,6.2100,62.5600,1.800000
PHY_EDGE_ROW_18_Left_45,VPWR,li1,6.2100,62.5600,1.800000
PHY_EDGE_ROW_17_Left_44,VPWR,li1,6.2100,57.1200,1.800000
PHY_EDGE_ROW_16_Left_43,VPWR,li1,6.2100,57.1200,1.800000
PHY_EDGE_ROW_15_Left_42,VPWR,li1,6.2100,51.6800,1.800000
PHY_EDGE_ROW_14_Left_41,VPWR,li1,6.2100,51.6800,1.800000
PHY_EDGE_ROW_13_Left_40,VPWR,li1,6.2100,46.2400,1.800000
PHY_EDGE_ROW_12_Left_39,VPWR,li1,6.2100,46.2400,1.800000
PHY_EDGE_ROW_11_Left_38,VPWR,li1,6.2100,40.8000,1.800000
PHY_EDGE_ROW_10_Left_37,VPWR,li1,6.2100,40.8000,1.800000
PHY_EDGE_ROW_9_Left_36,VPWR,li1,6.2100,35.3600,1.800000
PHY_EDGE_ROW_8_Left_35,VPWR,li1,6.2100,35.3600,1.800000
PHY_EDGE_ROW_7_Left_34,VPWR,li1,6.2100,29.9200,1.800000
PHY_EDGE_ROW_6_Left_33,VPWR,li1,6.2100,29.9200,1.800000
PHY_EDGE_ROW_5_Left_32,VPWR,li1,6.2100,24.4800,1.800000
PHY_EDGE_ROW_4_Left_31,VPWR,li1,6.2100,24.4800,1.800000
PHY_EDGE_ROW_3_Left_30,VPWR,li1,6.2100,19.0400,1.800000
PHY_EDGE_ROW_2_Left_29,VPWR,li1,6.2100,19.0400,1.800000
PHY_EDGE_ROW_1_Left_28,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_0_Left_27,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_26_Right_26,VPWR,li1,79.8100,84.3200,1.800000
PHY_EDGE_ROW_25_Right_25,VPWR,li1,79.8100,78.8800,1.800000
PHY_EDGE_ROW_24_Right_24,VPWR,li1,79.8100,78.8800,1.800000
PHY_EDGE_ROW_23_Right_23,VPWR,li1,79.8100,73.4400,1.800000
