Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_2_301,VPWR,li1,144.2100,19.0400,1.800000
FILLER_2_289,VPWR,li1,141.2200,19.0400,1.800000
FILLER_2_277,VPWR,li1,135.7000,19.0400,1.800000
FILLER_2_265,VPWR,li1,130.1800,19.0400,1.800000
FILLER_2_253,VPWR,li1,124.6600,19.0400,1.800000
FILLER_2_251,VPWR,li1,121.2100,19.0400,1.800000
FILLER_2_245,VPWR,li1,119.6000,19.0400,1.800000
FILLER_2_233,VPWR,li1,115.4600,19.0400,1.800000
FILLER_2_221,VPWR,li1,109.9400,19.0400,1.800000
FILLER_2_209,VPWR,li1,104.4200,19.0400,1.800000
FILLER_2_197,VPWR,li1,98.9000,19.0400,1.800000
FILLER_2_195,VPWR,li1,95.4500,19.0400,1.800000
FILLER_2_189,VPWR,li1,93.8400,19.0400,1.800000
FILLER_2_177,VPWR,li1,89.7000,19.0400,1.800000
FILLER_2_165,VPWR,li1,84.1800,19.0400,1.800000
FILLER_2_153,VPWR,li1,78.6600,19.0400,1.800000
FILLER_2_141,VPWR,li1,73.1400,19.0400,1.800000
FILLER_2_139,VPWR,li1,69.6900,19.0400,1.800000
FILLER_2_133,VPWR,li1,68.0800,19.0400,1.800000
FILLER_2_121,VPWR,li1,63.9400,19.0400,1.800000
FILLER_2_109,VPWR,li1,58.4200,19.0400,1.800000
FILLER_2_97,VPWR,li1,52.9000,19.0400,1.800000
FILLER_2_85,VPWR,li1,47.3800,19.0400,1.800000
FILLER_2_83,VPWR,li1,43.9300,19.0400,1.800000
FILLER_2_77,VPWR,li1,42.3200,19.0400,1.800000
FILLER_2_65,VPWR,li1,38.1800,19.0400,1.800000
FILLER_2_53,VPWR,li1,32.6600,19.0400,1.800000
FILLER_2_41,VPWR,li1,27.1400,19.0400,1.800000
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.800000
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.800000
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.800000
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.800000
FILLER_1_305,VPWR,li1,146.5100,13.6000,1.800000
FILLER_1_293,VPWR,li1,143.0600,13.6000,1.800000
FILLER_1_281,VPWR,li1,137.5400,13.6000,1.800000
FILLER_1_279,VPWR,li1,134.0900,13.6000,1.800000
FILLER_1_273,VPWR,li1,132.4800,13.6000,1.800000
FILLER_1_261,VPWR,li1,128.3400,13.6000,1.800000
FILLER_1_249,VPWR,li1,122.8200,13.6000,1.800000
FILLER_1_237,VPWR,li1,117.3000,13.6000,1.800000
FILLER_1_225,VPWR,li1,111.7800,13.6000,1.800000
FILLER_1_223,VPWR,li1,108.3300,13.6000,1.800000
FILLER_1_217,VPWR,li1,106.7200,13.6000,1.800000
FILLER_1_205,VPWR,li1,102.5800,13.6000,1.800000
FILLER_1_193,VPWR,li1,97.0600,13.6000,1.800000
FILLER_1_181,VPWR,li1,91.5400,13.6000,1.800000
FILLER_1_169,VPWR,li1,86.0200,13.6000,1.800000
FILLER_1_167,VPWR,li1,82.5700,13.6000,1.800000
FILLER_1_161,VPWR,li1,80.9600,13.6000,1.800000
FILLER_1_149,VPWR,li1,76.8200,13.6000,1.800000
FILLER_1_137,VPWR,li1,71.3000,13.6000,1.800000
FILLER_1_125,VPWR,li1,65.7800,13.6000,1.800000
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.800000
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.800000
FILLER_1_105,VPWR,li1,55.2000,13.6000,1.800000
FILLER_1_93,VPWR,li1,51.0600,13.6000,1.800000
FILLER_1_81,VPWR,li1,45.5400,13.6000,1.800000
FILLER_1_69,VPWR,li1,40.0200,13.6000,1.800000
FILLER_1_57,VPWR,li1,34.5000,13.6000,1.800000
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.800000
FILLER_1_51,VPWR,li1,29.9000,13.6000,1.800000
FILLER_1_39,VPWR,li1,26.2200,13.6000,1.800000
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.800000
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.800000
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.800000
FILLER_0_309,VPWR,li1,148.3500,13.6000,1.800000
FILLER_0_299,VPWR,li1,143.2900,13.6000,1.800000
FILLER_0_293,VPWR,li1,141.6800,13.6000,1.800000
FILLER_0_281,VPWR,li1,137.5400,13.6000,1.800000
FILLER_0_277,VPWR,li1,133.6300,13.6000,1.800000
FILLER_0_265,VPWR,li1,130.1800,13.6000,1.800000
FILLER_0_253,VPWR,li1,124.6600,13.6000,1.800000
FILLER_0_249,VPWR,li1,120.7500,13.6000,1.800000
FILLER_0_237,VPWR,li1,117.3000,13.6000,1.800000
FILLER_0_225,VPWR,li1,111.7800,13.6000,1.800000
FILLER_0_221,VPWR,li1,107.8700,13.6000,1.800000
FILLER_0_209,VPWR,li1,104.4200,13.6000,1.800000
FILLER_0_197,VPWR,li1,98.9000,13.6000,1.800000
FILLER_0_193,VPWR,li1,94.9900,13.6000,1.800000
FILLER_0_181,VPWR,li1,91.5400,13.6000,1.800000
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.800000
FILLER_0_165,VPWR,li1,82.1100,13.6000,1.800000
FILLER_0_153,VPWR,li1,78.6600,13.6000,1.800000
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.800000
FILLER_0_137,VPWR,li1,69.2300,13.6000,1.800000
FILLER_0_125,VPWR,li1,65.7800,13.6000,1.800000
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.800000
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.800000
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.800000
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.800000
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.800000
FILLER_0_69,VPWR,li1,40.0200,13.6000,1.800000
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.800000
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.800000
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.800000
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.800000
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.800000
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.800000
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.800000
decode_all_113,VPWR,li1,44.8500,35.3600,1.800000
output112,VPWR,li1,69.0000,46.2400,1.800000
output111,VPWR,li1,74.0600,40.8000,1.800000
output110,VPWR,li1,63.4800,46.2400,1.800000
output109,VPWR,li1,61.6400,46.2400,1.800000
output108,VPWR,li1,59.8000,46.2400,1.800000
output107,VPWR,li1,65.7800,40.8000,1.800000
output106,VPWR,li1,52.4400,46.2400,1.800000
output105,VPWR,li1,50.6000,46.2400,1.800000
output104,VPWR,li1,48.7600,46.2400,1.800000
output103,VPWR,li1,78.2000,46.2400,1.800000
output102,VPWR,li1,79.1200,46.2400,1.800000
output101,VPWR,li1,74.0600,46.2400,1.800000
output100,VPWR,li1,72.2200,46.2400,1.800000
output99,VPWR,li1,56.1200,40.8000,1.800000
output98,VPWR,li1,144.9000,35.3600,1.800000
output97,VPWR,li1,143.5200,40.8000,1.800000
output96,VPWR,li1,151.8000,46.2400,1.800000
output95,VPWR,li1,144.4400,40.8000,1.800000
output94,VPWR,li1,146.2800,46.2400,1.800000
output93,VPWR,li1,144.4400,46.2400,1.800000
output92,VPWR,li1,142.6000,46.2400,1.800000
output91,VPWR,li1,139.3800,40.8000,1.800000
output90,VPWR,li1,140.7600,46.2400,1.800000
output89,VPWR,li1,136.1600,29.9200,1.800000
output88,VPWR,li1,139.3800,29.9200,1.800000
output87,VPWR,li1,127.8800,40.8000,1.800000
output86,VPWR,li1,151.8000,29.9200,1.800000
output85,VPWR,li1,137.5400,40.8000,1.800000
output84,VPWR,li1,43.2400,46.2400,1.800000
output83,VPWR,li1,45.5400,46.2400,1.800000
output82,VPWR,li1,39.5600,40.8000,1.800000
output81,VPWR,li1,34.0400,46.2400,1.800000
output80,VPWR,li1,36.8000,40.8000,1.800000
output79,VPWR,li1,29.4400,46.2400,1.800000
output78,VPWR,li1,32.6600,40.8000,1.800000
output77,VPWR,li1,50.6000,46.2400,1.800000
output76,VPWR,li1,46.9200,46.2400,1.800000
output75,VPWR,li1,48.7600,46.2400,1.800000
output74,VPWR,li1,30.3600,40.8000,1.800000
output73,VPWR,li1,128.8000,46.2400,1.800000
output72,VPWR,li1,125.5800,40.8000,1.800000
output71,VPWR,li1,126.9600,46.2400,1.800000
output70,VPWR,li1,125.1200,46.2400,1.800000
output69,VPWR,li1,126.0400,46.2400,1.800000
output68,VPWR,li1,119.1400,46.2400,1.800000
output67,VPWR,li1,117.3000,46.2400,1.800000
output66,VPWR,li1,115.4600,46.2400,1.800000
output65,VPWR,li1,117.3000,46.2400,1.800000
output64,VPWR,li1,135.7000,40.8000,1.800000
output63,VPWR,li1,132.4800,40.8000,1.800000
output62,VPWR,li1,135.7000,46.2400,1.800000
output61,VPWR,li1,133.4000,46.2400,1.800000
output60,VPWR,li1,111.7800,40.8000,1.800000
output59,VPWR,li1,98.4400,46.2400,1.800000
output58,VPWR,li1,94.7600,46.2400,1.800000
output57,VPWR,li1,92.9200,46.2400,1.800000
output56,VPWR,li1,94.7600,46.2400,1.800000
output55,VPWR,li1,92.9200,46.2400,1.800000
output54,VPWR,li1,89.2400,46.2400,1.800000
output53,VPWR,li1,87.4000,46.2400,1.800000
output52,VPWR,li1,81.8800,46.2400,1.800000
output51,VPWR,li1,109.9400,40.8000,1.800000
output50,VPWR,li1,107.1800,46.2400,1.800000
output49,VPWR,li1,105.3400,46.2400,1.800000
output48,VPWR,li1,100.2800,46.2400,1.800000
output47,VPWR,li1,80.0400,46.2400,1.800000
output46,VPWR,li1,20.2400,46.2400,1.800000
output45,VPWR,li1,19.7800,46.2400,1.800000
output44,VPWR,li1,15.6400,46.2400,1.800000
output43,VPWR,li1,13.8000,46.2400,1.800000
output42,VPWR,li1,9.2000,46.2400,1.800000
output41,VPWR,li1,7.8200,46.2400,1.800000
output40,VPWR,li1,8.2800,40.8000,1.800000
output39,VPWR,li1,7.8200,35.3600,1.800000
output38,VPWR,li1,27.6000,46.2400,1.800000
output37,VPWR,li1,22.0800,46.2400,1.800000
output36,VPWR,li1,24.8400,46.2400,1.800000
output35,VPWR,li1,23.0000,46.2400,1.800000
output34,VPWR,li1,10.1200,40.8000,1.800000
input33,VPWR,li1,149.9600,19.0400,1.800000
input32,VPWR,li1,145.8200,29.9200,1.800000
input31,VPWR,li1,146.2800,24.4800,1.800000
input30,VPWR,li1,144.4400,24.4800,1.800000
input29,VPWR,li1,150.4200,24.4800,1.800000
input28,VPWR,li1,140.9900,19.0400,1.800000
input27,VPWR,li1,151.8000,19.0400,1.800000
input26,VPWR,li1,141.2200,29.9200,1.800000
input25,VPWR,li1,133.4000,35.3600,1.800000
input24,VPWR,li1,145.1300,19.0400,1.800000
input23,VPWR,li1,150.4200,46.2400,1.800000
input22,VPWR,li1,146.5100,19.0400,1.800000
input21,VPWR,li1,135.7000,40.8000,1.800000
input20,VPWR,li1,148.1200,19.0400,1.800000
input19,VPWR,li1,149.9600,19.0400,1.800000
input18,VPWR,li1,151.8000,13.6000,1.800000
input17,VPWR,li1,149.9600,13.6000,1.800000
input16,VPWR,li1,143.0600,35.3600,1.800000
input15,VPWR,li1,151.8000,35.3600,1.800000
input14,VPWR,li1,119.3700,35.3600,1.800000
input13,VPWR,li1,150.4200,40.8000,1.800000
input12,VPWR,li1,117.9900,35.3600,1.800000
input11,VPWR,li1,137.0800,35.3600,1.800000
input10,VPWR,li1,127.4200,35.3600,1.800000
input9,VPWR,li1,142.3700,19.0400,1.800000
input8,VPWR,li1,150.4200,35.3600,1.800000
input7,VPWR,li1,150.4200,29.9200,1.800000
input6,VPWR,li1,151.8000,19.0400,1.800000
input5,VPWR,li1,151.8000,13.6000,1.800000
input4,VPWR,li1,149.9600,13.6000,1.800000
input3,VPWR,li1,148.1200,13.6000,1.800000
input2,VPWR,li1,144.4400,13.6000,1.800000
input1,VPWR,li1,146.2800,13.6000,1.800000
decode_all_117,VPWR,li1,45.3100,46.2400,1.800000
decode_all_116,VPWR,li1,101.4300,46.2400,1.800000
decode_all_115,VPWR,li1,19.5500,40.8000,1.800000
decode_all_114,VPWR,li1,42.0900,40.8000,1.800000
TAP_TAPCELL_ROW_13_115,VPWR,li1,147.4300,46.5460,1.800000
